pair_id	sid	tid	speaker	utt	sum	interval_sum_label	interval_last_label
PP4888	2	3	PP4888-A	そっかぁ。実はね、私自身は子沢山の家で育ったんだ。私は子供は一人だけど、やっぱり子供には兄弟って必要なのかな？	私は子供が一人います。私は子沢山の家で育ちました。	3時間後	3時間後
PP4888	2	4	PP4888-B	兄弟はいたほうが寂しくないかもしれないですねぇ。お父さんが仕事している間は、一人でお留守番を？	私は兄弟がいたほうが寂しくないと思います。	3時間後	3時間後
PP4888	2	5	PP4888-A	実家に預けているんだけど、寂しい思いをさせていたら悲しいなって。	私は子供を実家に預けています。	3時間後	3時間後
PP4888	2	6	PP4888-B	実家ならジジババに甘やかしてもらって逆に一人っ子が良いと思ってるかもしれませんよ？		3時間後	3時間後
PP4888	2	7	PP4888-A	それなら良いんだけどね。さっき、趣味の合う女性探しの話をしていたら、再婚相手でも探した方が良いのかなって、ちょっと思ったんだよね。	私は趣味の合う女性を探していて、再婚相手でも良いと思います。	3時間後	3時間後
PP4888	2	8	PP4888-B	再婚かぁ。良い人がいるならアリなんじゃないですか？そもそもですけど、再婚したら、子どもはもっと沢山ほしいんですか？		3時間後	3時間後
PP4888	2	9	PP4888-A	そうだね。私が育った環境のように、もう少し兄弟を作ってあげられると良いかな。	私は子供に、兄弟を作ってあげたいです。	3時間後	3時間後
PP4888	2	10	PP4888-B	へぇ、兄弟いるんですね。何人兄弟なんですか？		3時間後	3時間後
PP4888	2	11	PP4888-A	私は6人兄弟だったよ。	私は6人兄弟です。	3時間後	3時間後
PP4888	2	12	PP4888-B	6人！むちゃくちゃ子沢山な家だったんですね。		3時間後	3時間後
PP4888	3	1	PP4888-A	こんにちは。今日は、うちの子の送り迎えを済ませてきたところです。そっちはどうですか？		3時間後_1日後	1日後
PP4888	3	2	PP4888-B	私は仕事終わってゆっくりしていたところです。		3時間後_1日後	1日後
PP4888	3	3	PP4888-A	私も仕事してきましたよ。故障した車の修理を済ませたところです。		3時間後_1日後	1日後
PP4888	3	4	PP4888-B	そうでしたか。私は早めに仕事終わったし、今からサイクリングでもしようかと思ってます。		3時間後_1日後	1日後
PP4888	3	5	PP4888-A	そういえば、サイクリングがご趣味でしたね。一人だと気楽に趣味を楽しめてうらやましいですよ。		3時間後_1日後	1日後
PP4888	3	6	PP4888-B	ひとりの醍醐味ですね。細身の体型を維持できているのもサイクリングのおかげです。		3時間後_1日後	1日後
PP4888	3	7	PP4888-A	私は子育てと仕事が忙しくて、最近はずいぶん太ってしまいました。運動部に所属していた頃の姿は見る影もありませんよ。		3時間後_1日後	1日後
PP4888	3	8	PP4888-B	あはは。やっぱり運動は欠かせませんよね。でも体を動かす仕事なのでそこまで太ることはないのでは？		3時間後_1日後	1日後
PP4888	3	9	PP4888-A	いや、同じ場所で手先を動かすのが中心で、そんなに歩いたり走ったりはしませんから。子供と一緒に食事して、ストレス解消のために飲んだりするともう太ってしまいます。		3時間後_1日後	1日後
PP4888	3	10	PP4888-B	そうだったんですね。旅行は行かれますか？		3時間後_1日後	1日後
PP4888	3	11	PP4888-A	いや、近場の公園とかに連れて行ってやるくらいですよ。いつかはエジソンの足跡をたどりにアメリカまで行きたいんですが。		3時間後_1日後	1日後
PP4888	3	12	PP4888-B	忙しい毎日ですし、自分の好きなこともできるといいですね。		3時間後_1日後	1日後
PP4892	1	1	PP4892-A	初めまして。海上保安庁でヘリのパイロットをしています。	私は海上保安官です。わたしはヘリのパイロットです。		
PP4892	1	2	PP4892-B	はじめまして…ヘリのパイロット！カッコいいなぁ。初対面の人が苦手なんです。あと人の目をみて話すことも…でもお話してみたいのでよろしくお願いします	私は初対面の人が苦手で、目を見て話すことが苦手です。		
PP4892	1	3	PP4892-A	はは！とは行ってもサーフィン好きの普通の青年ですよ。	私はサーフィンが好きです。		
PP4892	1	4	PP4892-B	私、プラモデルをつくるのが趣味なんです。しかもヘリが大好きで。なので運転できるなんて尊敬です。	私の趣味はプラモデル作りです。私はヘリが好きです。		
PP4892	1	5	PP4892-A	そうなんですね。手先が器用なんですね。じゃあ、運転も上手になるかもよ。結構繊細なんで、運転が。			
PP4892	1	6	PP4892-B	え！そうなんですか。運転ってどこで勉強するのか調べてみようかな。愛知で育ったけど近くにあるといいな	私は愛知で育ちました。		
PP4892	1	7	PP4892-A	はい！いろんなとこにヘリポートありますよ。良かったら、広報イベントの時とかにお呼びしましょうか？	私は広報イベント時にあなたを招待します。		
PP4892	1	8	PP4892-B	い、いいんですか！？感動です。ぜひお願いします。あの、私名古屋めしを愛してやまないんです。今度お礼にご馳走させてくれませんか？	私は名古屋飯を愛してやみません。私は名古屋飯をご馳走します。		
PP4892	1	9	PP4892-A	ホントですか？ありがとうございます！牡蠣以外なら何でも食べられます。	私は牡蠣が食べられません。		
PP4892	1	10	PP4892-B	それはよかった。あなたとはとても話しやすいので嬉しいです。味噌カツいいお店あるので紹介しますね	私は味噌カツ屋さんを紹介する予定です。		
PP4892	1	11	PP4892-A	おー！美味しそうですね。それでは早速、イベントの日程を調べて早めに招待状を送ります。	私は招待状を送る約束をしました。		
PP4892	1	12	PP4892-B	お待ちしてます！			
PP4892	2	1	PP4892-A	先日行っていたイベントの話だけど、招待状は届きましたか？		7日後	7日後
PP4892	2	2	PP4892-B	あ、連絡するの忘れてました！届きました、ありがとうございます！	私はイベントの招待状が届きました。	7日後	7日後
PP4892	2	3	PP4892-A	それは良かったです。どうですか？興味ありそうなイベントですか？		7日後	7日後
PP4892	2	4	PP4892-B	それはもう。だって、本物のヘリが間近で見れるって、感動モノですよ！	私は本物のヘリが間近に見れるイベントに行きます。	7日後	7日後
PP4892	2	5	PP4892-A	本当にヘリがお好きなんですね！そういえば、プラモデルでもヘリを作るんですか？		7日後	7日後
PP4892	2	6	PP4892-B	もちろんですよ。イベントの時、48分の1スケールの完成品、持っていきましょうか？	私はプラモデルでヘリを作ります。	7日後	7日後
PP4892	2	7	PP4892-A	それは見てみたいですね！是非お願いします。それから、名古屋めしの方もお願いしたいですね。		7日後	7日後
PP4892	2	8	PP4892-B	そういえば、ご馳走するってお約束しましたね。	私は名古屋めしをご馳走をする約束をしています。	7日後	7日後
PP4892	2	9	PP4892-A	ちゃんと忘れていませんよ！あなたが愛してやまないというほどの料理ですもんね。楽しみにしています。	私は名古屋めしを食べるのを楽しみにしています。	7日後	7日後
PP4892	2	10	PP4892-B	味噌カツ屋ですよね、はい、覚えてますよ、ちゃんと！	私は味噌カツ屋でご馳走します。	7日後	7日後
PP4892	2	11	PP4892-A	良かったです。それでは、今度、イベントの日にお会いしましょう。		7日後	7日後
PP4892	2	12	PP4892-B	はい、楽しみにしてます！		7日後	7日後
PP4892	3	1	PP4892-A	さっき言っていたイベント楽しみですね。今日は眠れそうにありませんよ。		7日後_4時間後	4時間後
PP4892	3	2	PP4892-B	私も楽しみすぎて寝れそうにありません。		7日後_4時間後	4時間後
PP4892	3	3	PP4892-A	といっても、早めに寝なければ仕事に差し支えてしまいますが。海上保安官が居眠りなんかしたら大変です。		7日後_4時間後	4時間後
PP4892	3	4	PP4892-B	あはは。それは大事件ですよ。早く本物のヘリを間近で見たいです。		7日後_4時間後	4時間後
PP4892	3	5	PP4892-A	ぜひ見に来てください。人が大勢来ますが、大丈夫ですか？		7日後_4時間後	4時間後
PP4892	3	6	PP4892-B	もちろん、平気ですよ。本当は人と会うの苦手なんですけど、こんなチャンスなかなかありませんし。		7日後_4時間後	4時間後
